"dataset","source","yi","vi","type_es","similarity","es","es_id","year","jrnl_impact","citations","weight"
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.144496643818822,0.00819672131147541,"4",NA,0.29,204,1972,2.012,4,122
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.00999983334083288,0.00523560209424084,"4","1",0.02,205,2009,6.31,60,191
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.221307249813658,0.0108695652173912,"4","1",0.48,206,2007,4.888,60,92.0000000000007
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.435914743305739,0.0277777777777779,"4","1",0.9,207,2002,7.343,153,35.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.366724604230137,0.0175438596491227,"4","1",0.75,208,2002,7.343,308,57.0000000000003
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.305223506315566,0.010204081632653,"4",NA,0.62,209,2011,NA,NA,98.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.392885749357515,0.0208333333333332,"4","1",0.98,210,2003,4.888,41,48.0000000000003
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.37140239146356,0.0140845070422534,"4","1",0.76,211,2006,7.343,67,71.0000000000004
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0223568815496661,0.00444444444444445,"4","1",0.05,212,2012,4.888,18,225
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.166447026642942,0.0072992700729927,"4","1",0.43,213,2005,5.428,69,137
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.283701463189268,0.0151515151515152,"4","1",0.58,214,2004,13.559,468,65.9999999999997
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.256737208028688,0.0091743119266055,"4","1",0.56,215,2007,4.888,218,109
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0299784613370612,0.0116279069767441,"4","1",0.06,216,2007,5.139,102,86.0000000000007
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.0681968489523205,0.0196078431372549,"4","1",-0.14,217,2013,NA,NA,51
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.00797929389123018,0.006993006993007,"4","1",0.02,218,2008,4.888,72,143
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.196179778329854,0.00497512437810945,"4","1",0.55,219,2011,8.607,70,201
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.480749540891873,0.0196078431372549,"4","1",1,220,2006,4.888,76,51
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.365605201370156,0.0178571428571428,"4","1",0.8,221,2007,5.428,7,56.0000000000002
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.286081714574482,0.008130081300813,"4","1",0.58,222,2005,7.343,219,123
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.366427962180483,0.0142857142857142,"4","1",0.75,223,2006,7.343,132,70.0000000000004
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.413145994832217,0.00970873786407767,"4","1",0.85,224,2013,NA,NA,103
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.11471045477708,0.0277777777777779,"4","1",0.23,225,1984,2.111,55,35.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.141084698446747,0.0416666666666669,"4","1",-0.31,226,1986,5.228,49,23.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.0483934006935661,0.0769230769230772,"4","1",-0.1,227,1988,3.064,10,13
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.092588570917482,0.00719424460431655,"4","1",0.23,228,1993,6.88,107,139
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.164260338916376,0.0588235294117647,"4","1",-0.33,229,1995,3.033,37,17
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.13952287819223,0.00952380952380952,"4","1",0.28,230,1998,8.474,68,105
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.147529208706058,0.0147058823529411,"4","1",-0.31,231,2003,8.474,125,68.0000000000005
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.161099315970433,0.0101010101010101,"4","0",-0.33,232,1985,6.354,446,99.0000000000004
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.163575884103387,0.00448430493273543,"4","1",-0.34,233,1993,13.559,500,223
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.242489067654121,0.0357142857142859,"4","1",0.49,234,1998,NA,NA,27.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.144221614672698,0.00423728813559322,"4","1",-0.45,235,1997,2.397,23,236
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.423651046589223,0.008130081300813,"4","1",-0.88,236,1997,6.354,125,123
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.104808013476227,0.0101010101010101,"4","1",-0.21,237,1997,2.397,25,99.0000000000004
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0548536793569458,0.00746268656716418,"4","1",-0.11,238,1998,9.472,161,134
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.0790126414460549,0.0270270270270269,"4","0",0.16,239,1998,6.747,205,37.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.431037943403532,0.021276595744681,"4","1",-0.97,240,2001,NA,NA,46.9999999999997
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.266822666909941,0.0769230769230772,"4","0",-0.54,241,1999,9.472,487,13
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.157951313584866,0.0136986301369864,"4","0",0.32,242,2001,NA,NA,72.9999999999995
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.28127637161931,0.0303030303030304,"4",NA,-0.57,243,2000,NA,NA,32.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.247466461547263,0.0588235294117647,"4","1",-0.5,244,2000,2.682,65,17
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.178858797441828,0.00190476190476191,"4","1",-0.36,245,2001,13.559,37,524.999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.129601724745443,0.025,"4","0",0.26,246,2002,5.228,53,40
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.0848979771881698,0.0188679245283019,"4","0",0.17,247,2002,3.425,63,53
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.240147932967716,0.0131578947368421,"4","1",0.59,248,2002,2.025,NA,75.9999999999998
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.0199986669066095,0.0204081632653062,"4","1",0.04,249,2002,1.921,11,48.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.244153711,0.00689655172413794,"1","1",0.244153711,250,2003,54.42,92,145
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.239253807,0.00662251655629138,"1","1",0.239253807,251,2003,54.42,822,151
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.195322969,0.00689655172413794,"1","1",0.195322969,252,1993,3.224,183,145
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.107955805,0.00170648464163823,"1","1",0.107955805,253,2006,3.951,50,585.999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.490959844,0.00392156862745099,"1","1",0.490959844,254,1997,7.029,80,255
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.10835613,0.00188679245283019,"1","1",0.10835613,255,2001,3.276,15,530.000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.214976131,0.000751879699248121,"1","1",0.214976131,256,2005,7.029,633,1330
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.258652921,0.00680272108843538,"1","1",0.258652921,257,2006,7.029,104,147
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.165398301423378,0.0588235294117647,"4","0",0.333981013,258,2011,2.378,8,17
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0557426213990677,0.0270270270270269,"4","0",0.111542987,259,1996,5.669,74,37.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.622919286695288,0.012987012987013,"4","1",1.327986401,260,1997,5.669,123,76.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.240726667908905,0.0416666666666669,"4","0",0.489145605,261,2009,3.292,20,23.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.153093450983125,0.0263157894736844,"4","0",0.309695893,262,1994,3.384,48,37.9999999999998
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.193608415345174,0.0277777777777779,"4","1",0.390798379,263,2012,1,4,35.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.543616987700098,0.0106382978723404,"4","0",1.164131449,264,2005,3.384,39,94.0000000000006
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.33249544517628,0.0322580645161291,"4","1",0.708656018,265,2004,3.384,77,31
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.433327214882152,0.0588235294117647,"4","0",0.91246812,266,1995,2.411,16,17
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.438795327655103,0.0333333333333332,"4","1",0.927123308,267,2001,5.669,110,30.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.373204035791779,0.0666666666666666,"4","0",0.783445141,268,2007,3.5,7,15
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.665422885172512,0.025,"4","1",1.48051966,269,2011,3.286,13,40
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0622559388293231,0.0454545454545453,"4","1",0.127161508,270,2000,3.384,21,22.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0718196538619403,0.0322580645161291,"4","0",0.143762823,271,2000,5.428,59,31
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0736955412345272,0.0833333333333334,"4","0",0.150566596,272,2010,1.666,21,12
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0532074001098097,0.04,"4","0",0.106737656,273,2007,3.384,8,25
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.369585514153488,0.0147058823529411,"4","1",0.799210302,274,2012,2.378,6,68.0000000000005
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.446037337307009,0.0142857142857142,"4","0",0.948014376,275,2005,2.67,39,70.0000000000004
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0557138485895719,0.0270270270270269,"4","0",0.111485352,276,2000,5.669,194,37.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.13365646530383,0.0142857142857142,"4","1",0.268134683,277,2007,1.62,40,70.0000000000004
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.365405180328236,0.0277777777777779,"4","0",0.749402819,278,2004,13.747,69,35.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.738922995918221,0.0277777777777779,"4","0",-1.616582861,279,2006,3.384,49,35.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.366593198488509,0.00306748466257668,"4","1",-0.75,280,1989,NA,6,326
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.12963659033633,0.00156985871271586,"4","1",-0.26,281,1991,NA,NA,636.999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.21825556963437,0.00847457627118644,"4","1",-0.44,282,1991,NA,NA,118
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.28272789144689,0.00862068965517241,"4",NA,-0.64,283,1991,NA,10,116
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.457785398669492,0.00239808153477218,"4","1",-0.95,284,1991,NA,NA,417
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.184929704509349,0.00657894736842106,"4","1",-0.4,285,1994,NA,5,152
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.247466461547263,0.0175438596491227,"4","1",-0.5,286,1994,NA,2,57.0000000000003
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.235705247758551,0.00110619469026549,"4","1",-0.55,287,1995,0.931,74,903.999999999998
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.169186969030179,0.00187617260787993,"4","1",-0.34,288,1996,NA,2,533
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.194897066911095,0.0087719298245614,"4","1",-0.44,289,2001,NA,NA,114
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.247466461547263,0.0175438596491227,"4","1",-0.5,290,2001,NA,2,57.0000000000003
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.043105220883191,0.00104931794333683,"4",NA,-0.1,291,2003,NA,NA,953.000000000003
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.405759309990628,0.008130081300813,"4","1",-0.89,292,2006,NA,NA,123
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.13395153401215,0.00273972602739726,"4","1",-0.27,293,2006,NA,NA,365
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.185136047198373,0.012987012987013,"4","1",-0.43,294,2009,NA,NA,76.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.0349804558404493,0.00148588410104012,"4","1",0.07,295,2010,NA,NA,673
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.203583548366976,0.00862068965517241,"4",NA,-0.41,296,2011,1.54,3,116
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.342828254,0.0112359550561798,"1","1",0.342828254,297,1988,2.935,28,89
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.40005965,0.0113636363636363,"1","1",0.40005965,298,1985,2.008,9,88.0000000000004
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.276863823,0.0136986301369864,"1","0",-0.276863823,299,1974,5.51,NA,72.9999999999995
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.171666664,0.0072992700729927,"1",NA,-0.171666664,300,1999,NA,NA,137
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.320545409,0.0158730158730158,"1","0",0.320545409,301,1976,4.974,NA,63.0000000000004
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.309519604,0.03125,"1","0",0.309519604,302,1973,2.935,NA,32
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.287682072,0.0114942528735631,"1","1",0.287682072,303,1994,5.51,58,87.0000000000008
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.100335348,0.0144927536231884,"1","0",0.100335348,304,1985,NA,5,69.0000000000002
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.3884231,0.015625,"1","0",0.3884231,305,1985,NA,5,64
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.510070337,0.00746268656716418,"1","0",0.510070337,306,1991,5.297,57,134
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.060072156,0.0140845070422534,"1","0",0.060072156,307,1984,NA,17,71.0000000000004
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.708921359,0.0144927536231884,"1","0",0.708921359,308,1989,2.913,113,69.0000000000002
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.287682072,0.00793650793650794,"1","0",0.287682072,309,1980,5.51,79,126
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.725005088,0.0294117647058824,"1","0",0.725005088,310,1991,1.373,3,33.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.151140436,0.024390243902439,"1","0",0.151140436,311,1991,1.373,3,41
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.510070337,0.006993006993007,"1","1",0.510070337,312,1998,5.51,27,143
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.309519604,0.021276595744681,"1",NA,0.309519604,313,1975,NA,NA,46.9999999999997
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.435611223,0.0120481927710843,"1","0",0.435611223,314,1990,5.51,9,83.0000000000005
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.632833187,0.00529100529100529,"1",NA,0.632833187,315,1983,NA,NA,189
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.287682072,0.0105263157894736,"1","0",0.287682072,316,1993,5.51,53,95.0000000000008
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.536060337,0.01,"1","0",0.536060337,317,1999,6.354,28,100
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.320545409,0.00113765642775881,"1","0",0.320545409,318,2004,5.669,79,879.000000000002
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.484523174077488,0.0769230769230772,"4","1",1.086712983,319,1984,2.541,1,13
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.423945187264384,0.024390243902439,"4","1",0.896991317,320,2001,1.261,24,41
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.365670318455261,0.04,"4","1",0.747748461,321,1985,5.297,62,25
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.522646526323021,0.0285714285714285,"4","1",1.093535862,322,1970,54.42,148,35.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.511201031510806,0.0185185185185184,"4","1",1.24,323,1976,2.541,26,54.0000000000003
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.549013505732908,0.0588235294117647,"2","1",1.105263158,324,2000,2.765,67,17
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.399045383661639,0.0158730158730158,"2","1",0.86931283,325,2004,2.682,27,63.0000000000004
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.206519573544578,0.012987012987013,"2","1",0.413132348,326,2012,8.607,6,76.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.180462964870083,0.0232558139534885,"2","1",0.358023375,327,2000,1.812,75,42.9999999999998
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0406888592157086,0.00869565217391305,"2","1",0.125047065,328,2005,4.426,59,115
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0197306549489184,0.0370370370370369,"2","1",0.038482892,329,1998,1.812,101,27.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.0485711649351752,0.0270270270270269,"2","1",-0.095369077,330,2003,5.395,20,37.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.26102574512226,0.0078740157480315,"4","1",0.528,331,2001,5.669,180,127
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.00699994283459383,0.00952380952380952,"4","1",0.014,332,2002,1.931,45,105
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.193130484396787,0.00462962962962963,"4","1",0.388666667,333,1988,2.558,109,216
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.132280551476999,0.00621118012422361,"4","1",0.265333333,334,2004,1.261,20,161
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.132941399219002,0.0036231884057971,"4","1",0.266666667,335,1999,5.297,49,276
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0266635070171622,0.00294117647058823,"4","1",0.053333333,336,1998,1.897,31,340.000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0696104353429831,0.00105152471083071,"4","1",0.139333333,337,1982,2.558,89,950.999999999998
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0326608594610366,0.00196850393700787,"4","1",0.065333333,338,1998,3.292,28,508
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0173324656666836,0.000182748538011696,"4",NA,0.034666667,339,2004,NA,NA,5471.99999999998
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.174420183171485,0.00869565217391305,"4","1",0.350611819,340,1994,1.983,75,115
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.227972804083162,0.00826446280991735,"4","1",0.536952052,341,1992,2.541,89,121
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.20308628399015,0.010989010989011,"4","1",0.431537819,342,1994,3.736,124,90.9999999999997
